station_event_id,original_event_id,catch_id,original_catch_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,taxonomic_rank,identified_by,date_identified,lifestage,catch_count,count_method,catch_weight,catch_weight_units,weight_method,comments
IYS2022-TINRO-3-15-Trawl,,IYS2022-TINRO-3-15-Trawl-104,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-09,adult,,,5.62,kilograms,Total,
IYS2022-TINRO-3-15-Trawl,,IYS2022-TINRO-3-15-Trawl-105,,Okutania anonycha,,,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,species,Aleksey Somov,2022-03-09,adult,89,Weight estimate,0.626,kilograms,Total,
IYS2022-TINRO-3-15-Trawl,,IYS2022-TINRO-3-15-Trawl-106,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-09,immature,21,Total,22.402,kilograms,Total,
IYS2022-TINRO-3-15-Trawl,,IYS2022-TINRO-3-15-Trawl-107,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-09,juvenile,2,Total,0.313,kilograms,Total,
IYS2022-TINRO-3-15-Trawl,,IYS2022-TINRO-3-15-Trawl-108,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-09,immature,11,Total,18.474,kilograms,Total,
IYS2022-TINRO-3-15-Trawl,,IYS2022-TINRO-3-15-Trawl-109,,Oncorhynchus tschawytscha,,Chinook Salmon,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,species,Aleksey Somov,2022-03-09,immature,1,Total,1.494,kilograms,Total,
IYS2022-TINRO-3-16-Trawl,,IYS2022-TINRO-3-16-Trawl-110,,Chrysaora melanaster,,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Aleksey Somov,2022-03-10,adult,21,Total,0.885,kilograms,Total,
IYS2022-TINRO-3-16-Trawl,,IYS2022-TINRO-3-16-Trawl-111,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-10,adult,20,Weight estimate,2.462,kilograms,Total,
IYS2022-TINRO-3-16-Trawl,,IYS2022-TINRO-3-16-Trawl-112,,Gasterosteus aculeatus,,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Aleksey Somov,2022-03-10,adult,2,Total,0.009,kilograms,Total,
IYS2022-TINRO-3-16-Trawl,,IYS2022-TINRO-3-16-Trawl-113,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-10,adult,2,Total,0.04,kilograms,Total,
IYS2022-TINRO-3-16-Trawl,,IYS2022-TINRO-3-16-Trawl-114,,Aurelia aurita,,,Aurelia aurita,urn:lsid:marinespecies.org:taxname:135306,species,Aleksey Somov,2022-03-10,adult,1,Total,0.075,kilograms,Total,
IYS2022-TINRO-3-16-Trawl,,IYS2022-TINRO-3-16-Trawl-115,,Oncorhynchus gorbuscha,,Pink Salmon,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,Aleksey Somov,2022-03-10,adult,1,Total,0.22,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-116,,Chrysaora melanaster,,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Aleksey Somov,2022-03-10,adult,216,Weight estimate,41.5,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-117,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-10,adult,,,17.2,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-118,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-10,adult,15,Total,2.36,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-119,,Aurelia limbata,,,Aurelia limbata,urn:lsid:marinespecies.org:taxname:158199,species,Aleksey Somov,2022-03-10,adult,1,Total,0.278,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-120,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,Aleksey Somov,2022-03-10,juvenile,2,Total,0.005,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-121,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,Aleksey Somov,2022-03-10,adult,8,Total,0.683,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-122,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-10,immature,2,Total,3.475,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-123,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-10,immature,9,Total,10.274,kilograms,Total,
IYS2022-TINRO-3-17-Trawl,,IYS2022-TINRO-3-17-Trawl-124,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-10,juvenile,1,Total,0.172,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-125,,Chrysaora melanaster,,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Aleksey Somov,2022-03-11,adult,69,Total,4.81,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-126,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-11,adult,5,Total,0.695,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-127,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-11,adult,,,1.07,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-128,,Aurelia limbata,,,Aurelia limbata,urn:lsid:marinespecies.org:taxname:158199,species,Aleksey Somov,2022-03-11,adult,1,Total,0.11,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-129,,Gonatus madokai,,,Gonatus madokai,urn:lsid:marinespecies.org:taxname:341858,species,Aleksey Somov,2022-03-11,adult,,,0.12,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-130,,Gasterosteus aculeatus,,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Aleksey Somov,2022-03-11,adult,54,Total,0.29,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-131,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-11,immature,4,Total,2.915,kilograms,Total,
IYS2022-TINRO-3-18-Trawl,,IYS2022-TINRO-3-18-Trawl-132,,Oncorhynchus tschawytscha,,Chinook Salmon,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,species,Aleksey Somov,2022-03-11,immature,1,Total,1.153,kilograms,Total,
IYS2022-TINRO-3-19-Trawl,,IYS2022-TINRO-3-19-Trawl-133,,Gasterosteus aculeatus,,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Aleksey Somov,2022-03-12,adult,10,Total,0.046,kilograms,Total,
IYS2022-TINRO-3-19-Trawl,,IYS2022-TINRO-3-19-Trawl-134,,Chrysaora melanaster,,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Aleksey Somov,2022-03-12,adult,5,Total,0.232,kilograms,Total,
IYS2022-TINRO-3-19-Trawl,,IYS2022-TINRO-3-19-Trawl-135,,Aurelia labiata,,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Aleksey Somov,2022-03-12,adult,3,Total,0.268,kilograms,Total,
IYS2022-TINRO-3-19-Trawl,,IYS2022-TINRO-3-19-Trawl-136,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-12,adult,,,2.474,kilograms,Total,
IYS2022-TINRO-3-19-Trawl,,IYS2022-TINRO-3-19-Trawl-137,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-12,juvenile,2,Total,0.342,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-138,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-12,adult,,,4.27,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-139,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-12,adult,23,Weight estimate,72.3,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-140,,Salpa aspera,,,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,species,Aleksey Somov,2022-03-12,adult,22,Weight estimate,0.218,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-141,,Gonatus kamtschaticus,,,Gonatus kamtschaticus,urn:lsid:marinespecies.org:taxname:341857,species,Aleksey Somov,2022-03-12,adult,1,Total,0.004,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-142,,Onychoteuthis borealijaponica,,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Aleksey Somov,2022-03-12,adult,3,Total,0.55,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-143,,Tarletonbeania crenularis,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,species,Aleksey Somov,2022-03-12,adult,29,Total,0.052,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-144,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-12,immature,1,Total,0.514,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-145,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Aleksey Somov,2022-03-12,immature,3,Total,1.751,kilograms,Total,
IYS2022-TINRO-3-20-Trawl,,IYS2022-TINRO-3-20-Trawl-146,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-12,immature,3,Total,3.601,kilograms,Total,
IYS2022-TINRO-3-21-Trawl,,IYS2022-TINRO-3-21-Trawl-147,,Aurelia limbata,,,Aurelia limbata,urn:lsid:marinespecies.org:taxname:158199,species,Aleksey Somov,2022-03-13,adult,1,Total,0.057,kilograms,Total,
IYS2022-TINRO-3-21-Trawl,,IYS2022-TINRO-3-21-Trawl-148,,Chrysaora melanaster,,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Aleksey Somov,2022-03-13,adult,4,Total,0.245,kilograms,Total,
IYS2022-TINRO-3-21-Trawl,,IYS2022-TINRO-3-21-Trawl-149,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-13,adult,,,1.07,kilograms,Total,
IYS2022-TINRO-3-21-Trawl,,IYS2022-TINRO-3-21-Trawl-150,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-13,juvenile,1,Total,0.159,kilograms,Total,
IYS2022-TINRO-3-22-Trawl,,IYS2022-TINRO-3-22-Trawl-151,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-14,immature,1,Total,0.585,kilograms,Total,
IYS2022-TINRO-3-22-Trawl,,IYS2022-TINRO-3-22-Trawl-152,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-14,juvenile,1,Total,0.175,kilograms,Total,
IYS2022-TINRO-3-22-Trawl,,IYS2022-TINRO-3-22-Trawl-153,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-14,immature,12,Total,5.431,kilograms,Total,
IYS2022-TINRO-3-22-Trawl,,IYS2022-TINRO-3-22-Trawl-154,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-14,juvenile,12,Total,2.685,kilograms,Total,
IYS2022-TINRO-3-23-Trawl,,IYS2022-TINRO-3-23-Trawl-155,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-15,adult,177,Total,85.16,kilograms,Total,
IYS2022-TINRO-3-23-Trawl,,IYS2022-TINRO-3-23-Trawl-156,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,Aleksey Somov,2022-03-15,adult,1,Total,0.099,kilograms,Total,
IYS2022-TINRO-3-23-Trawl,,IYS2022-TINRO-3-23-Trawl-157,,Aurelia labiata,,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Aleksey Somov,2022-03-15,adult,1,Total,0.28,kilograms,Total,
IYS2022-TINRO-3-23-Trawl,,IYS2022-TINRO-3-23-Trawl-158,,Tarletonbeania crenularis,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,species,Aleksey Somov,2022-03-15,adult,2,Total,0.004,kilograms,Total,
IYS2022-TINRO-3-23-Trawl,,IYS2022-TINRO-3-23-Trawl-159,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-15,immature,18,Total,8.479,kilograms,Total,
IYS2022-TINRO-3-23-Trawl,,IYS2022-TINRO-3-23-Trawl-160,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-15,juvenile,1,Total,0.229,kilograms,Total,
IYS2022-TINRO-3-24-Trawl,,IYS2022-TINRO-3-24-Trawl-161,,Onychoteuthis borealijaponica,,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Aleksey Somov,2022-03-15,adult,1,Total,0.199,kilograms,Total,
IYS2022-TINRO-3-24-Trawl,,IYS2022-TINRO-3-24-Trawl-162,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-15,adult,3,Total,0.714,kilograms,Total,
IYS2022-TINRO-3-24-Trawl,,IYS2022-TINRO-3-24-Trawl-163,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-15,adult,,,1.079,kilograms,Total,
IYS2022-TINRO-3-24-Trawl,,IYS2022-TINRO-3-24-Trawl-164,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-15,immature,4,Total,3.135,kilograms,Total,
IYS2022-TINRO-3-24-Trawl,,IYS2022-TINRO-3-24-Trawl-165,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-15,juvenile,1,Total,0.257,kilograms,Total,
IYS2022-TINRO-3-24-Trawl,,IYS2022-TINRO-3-24-Trawl-166,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-15,immature,1,Total,0.467,kilograms,Total,
IYS2022-TINRO-3-24-Trawl,,IYS2022-TINRO-3-24-Trawl-167,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-15,juvenile,2,Total,0.407,kilograms,Total,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-168,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-08,immature,2,Total,0.781,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-169,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-16,adult,,,1.75,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-170,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-16,adult,6,Total,10.48,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-171,,Tarletonbeania crenularis,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,species,Aleksey Somov,2022-03-16,adult,10,Total,0.027,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-172,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,Aleksey Somov,2022-03-16,adult,2,Total,0.031,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-173,,Onychoteuthis borealijaponica,,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Aleksey Somov,2022-03-16,adult,1,Total,0.344,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-174,,Okutania anonycha,,,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,species,Aleksey Somov,2022-03-16,adult,1,Total,0.017,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-175,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-16,immature,2,Total,3.545,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-176,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Aleksey Somov,2022-03-16,immature,3,Total,1.572,kilograms,Total,
IYS2022-TINRO-3-25-Trawl,,IYS2022-TINRO-3-25-Trawl-177,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-16,immature,10,Total,5.954,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-178,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-17,adult,3,Total,1.96,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-179,,Onychoteuthis borealijaponica,,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Aleksey Somov,2022-03-17,adult,1,Total,0.125,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-180,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-17,immature,30,Total,24.911,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-181,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-17,juvenile,27,Total,4.486,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-182,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Aleksey Somov,2022-03-17,immature,2,Total,0.829,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-183,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-17,immature,62,Total,36.164,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-184,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-17,juvenile,2,Total,0.355,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-185,,Oncorhynchus gorbuscha,,Pink Salmon,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,Aleksey Somov,2022-03-17,adult,6,Total,1.61,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-186,,Oncorhynchus gorbuscha,,Pink Salmon,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,Aleksey Somov,2022-03-17,juvenile,5,Total,0.932,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-187,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Aleksey Somov,2022-03-17,juvenile,1,Total,0.167,kilograms,Total,
IYS2022-TINRO-3-26-Trawl,,IYS2022-TINRO-3-26-Trawl-188,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Aleksey Somov,2022-03-17,immature,1,Total,0.452,kilograms,Total,
IYS2022-TINRO-3-27-Trawl,,IYS2022-TINRO-3-27-Trawl-189,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-17,adult,,,2.7,kilograms,Total,
IYS2022-TINRO-3-27-Trawl,,IYS2022-TINRO-3-27-Trawl-190,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-17,adult,6,Total,5.65,kilograms,Total,
IYS2022-TINRO-3-27-Trawl,,IYS2022-TINRO-3-27-Trawl-191,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-17,juvenile,2,Total,0.391,kilograms,Total,
IYS2022-TINRO-3-27-Trawl,,IYS2022-TINRO-3-27-Trawl-192,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-17,immature,1,Total,0.826,kilograms,Total,
IYS2022-TINRO-3-27-Trawl,,IYS2022-TINRO-3-27-Trawl-193,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Aleksey Somov,2022-03-17,juvenile,1,Total,0.212,kilograms,Total,
IYS2022-TINRO-3-27-Trawl,,IYS2022-TINRO-3-27-Trawl-194,,Oncorhynchus gorbuscha,,Pink Salmon,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,Aleksey Somov,2022-03-17,adult,2,Total,0.486,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-195,,Gonatus kamtschaticus,,,Gonatus kamtschaticus,urn:lsid:marinespecies.org:taxname:341857,species,Aleksey Somov,2022-03-18,adult,3,Total,0.144,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-196,,Gasterosteus aculeatus,,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Aleksey Somov,2022-03-18,adult,5,Total,0.023,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-197,,Okutania anonycha,,,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,species,Aleksey Somov,2022-03-18,adult,647,Weight estimate,3.104,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-198,,Aequorea sp.,,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Aleksey Somov,2022-03-18,adult,,,3.93,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-199,,Phacellophora camtshchatica,,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Aleksey Somov,2022-03-18,adult,14,Total,4.69,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-200,,Aurelia labiata,,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Aleksey Somov,2022-03-18,adult,3,Total,0.525,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-201,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-18,immature,2,Total,0.924,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-202,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Aleksey Somov,2022-03-18,juvenile,5,Total,0.872,kilograms,Total,
IYS2022-TINRO-3-28-Trawl,,IYS2022-TINRO-3-28-Trawl-203,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Aleksey Somov,2022-03-18,immature,1,Total,0.351,kilograms,Total,
IYS2022-TINRO-3-29-Trawl,,IYS2022-TINRO-3-29-Trawl-204,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,Aleksey Somov,2022-03-19,adult,7,Total,0.682,kilograms,Total,
IYS2022-TINRO-3-29-Trawl,,IYS2022-TINRO-3-29-Trawl-205,,Aurelia labiata,,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Aleksey Somov,2022-03-19,adult,2,Total,0.809,kilograms,Total,
IYS2022-TINRO-3-29-Trawl,,IYS2022-TINRO-3-29-Trawl-206,,Tarletonbeania crenularis,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,species,Aleksey Somov,2022-03-19,adult,1,Total,0.002,kilograms,Total,
