Station_Event_ID,Catch_ID,Species_recorded,Scientific_Name,Taxonomic_rank,Lifestage,common_name,identifiedBy,dateIdentified,Catch_weight,Catch_weight_units,Weight_method,Catch_count,Count_method,Catch_volume,Catch_volume_units,Comments
IYS2022-Shimada-4-11-Trawl,IYS2022-Shimada-4-11-Trawl-5,Minimal armhook squid,Berryteuthis anonychus,species,NA,Minimal armhook squid,Alicia Billings,2022-02-16,0.003,Kilograms,Total,8,Total,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-6,Mollusk unident.,Heterobranchia,subclass,NA,Pelagic mollusc,Alicia Billings,2022-02-21,0.076,Kilograms,Total,1,Total,NA,NA,PICTURE AND SPECIMEN TAKEN
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-3,North Pacific Daggertooth,Anotopterus nikparini,species,NA,North Pacific Daggertooth,Jim Murphy,2022-02-05,0.018,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-28-Trawl,IYS2022-Shimada-4-28-Trawl-2,Pacific sardine,Sardinops sagax,species,NA,Pacific sardine,Alicia Billings,2022-03-04,0.032,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-10-Trawl,IYS2022-Shimada-4-10-Trawl-2,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-15,0.92,Kilograms,Total,3,Total,NA,NA,NA
IYS2022-Shimada-4-11-Trawl,IYS2022-Shimada-4-11-Trawl-6,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-16,0.177,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-7,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-21,2.814,Kilograms,Total,5,Total,NA,NA,NA
IYS2022-Shimada-4-13-Trawl,IYS2022-Shimada-4-13-Trawl-4,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-22,0.12,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-6,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-22,0.168,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-5,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-23,0.021,Kilograms,Total,1,Total,NA,NA,INCOMPLETE
IYS2022-Shimada-4-17-Trawl,IYS2022-Shimada-4-17-Trawl-6,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-24,0.619,Kilograms,Total,5,Subsampled,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-8,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-25,0.116,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-9,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-27,15.09,Kilograms,Total,0,Total,NA,NA,NA
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-5,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-27,20.58,Kilograms,Total,21,Subsampled,NA,NA,NA
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-5,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-02-28,15.06,Kilograms,Total,20,Subsampled,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-11,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Alicia Billings,2022-03-01,4.01,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-3-Trawl,IYS2022-Shimada-4-3-Trawl-4,Phacellophora camtchatica,Phacellophora camtchatica,species,NA,Fried egg jellyfish,Jim Murphy,2022-02-10,6.35,Kilograms,Total,4,Total,NA,NA,NA
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-6,Pink salmon,Oncorhynchus gorbuscha,species,Immature,Pink salmon,Laurie Weitkamp,2022-02-26,0.39,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-6,Pink salmon,Oncorhynchus gorbuscha,species,Immature,Pink salmon,Laurie Weitkamp,2022-02-27,0.56,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-7,Pink salmon,Oncorhynchus gorbuscha,species,Immature,Pink salmon,Laurie Weitkamp,2022-03-01,1.758,Kilograms,Total,8,Total,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-11,Pink salmon,Oncorhynchus gorbuscha,species,Immature,Pink salmon,Laurie Weitkamp,2022-03-02,0.44,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-9,Prowfish,Zaprora silenus,species,adult,Prowfish,Alicia Billings,2022-02-25,0.409,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-6,Salmon shark,Lamna ditropis,species,adult,Salmon shark,Sabrina Garcia,2022-03-04,116.85,Kilograms,Total,1,Total,NA,NA,WEIGHT ESTIMATED USING PRECAUDAL LENGTH FOR A FEMALE SPECIFIC LENGTH REGRESSION - 8.2 10-5 X L EXP 2.759
IYS2022-Shimada-4-13-Trawl,IYS2022-Shimada-4-13-Trawl-5,Salps unident.,Salpidae,family,NA,sea grape,Alicia Billings,2022-02-22,0.019,Kilograms,Total,16,Total,NA,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-7,Salps unident.,Salpidae,family,NA,sea grape,Alicia Billings,2022-02-22,0.003,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-8,Salps unident.,Salpidae,family,NA,sea grape,Alicia Billings,2022-02-23,0.008,Kilograms,Total,4,Total,NA,NA,NA
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-6,Salps unident.,Salpidae,family,NA,sea grape,Alicia Billings,2022-02-23,0.005,Kilograms,Total,3,Total,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-10,Salps unident.,Salpidae,family,NA,sea grape,Alicia Billings,2022-02-25,0.006,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-8,Salps unident.,Salpidae,family,NA,sea grape,Alicia Billings,2022-02-26,0.084,Kilograms,Total,5,Total,NA,NA,NA
IYS2022-Shimada-4-13-Trawl,IYS2022-Shimada-4-13-Trawl-6,Smooth lumpsucker,Aptocyclus ventricosus,species,juvenile,Smooth lumpsucker,Alicia Billings,2022-02-22,0.01,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-9,Smooth lumpsucker,Aptocyclus ventricosus,species,juvenile,Smooth lumpsucker,Alicia Billings,2022-02-23,0.269,Kilograms,Total,3,Total,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-8,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-21,0.119,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-8,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-22,0.934,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-10,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-23,3.758,Kilograms,Total,3,Total,NA,NA,NA
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-7,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-23,7.33,Kilograms,Total,5,Total,NA,NA,NA
IYS2022-Shimada-4-17-Trawl,IYS2022-Shimada-4-17-Trawl-7,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-24,1,Kilograms,Total,3,Total,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-11,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-25,6.56,Kilograms,Total,7,Total,NA,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-9,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-26,3.76,Kilograms,Total,4,Total,NA,NA,NA
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-7,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-26,0.39,Kilograms,Total,1,Total,NA,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-10,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-27,3.86,Kilograms,Total,7,Total,NA,NA,includes 2 sockeye that were not weighed.
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-7,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-27,5.43,Kilograms,Total,9,Total,NA,NA,NA
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-6,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-02-28,3.58,Kilograms,Total,4,Total,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-12,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-03-01,6.6,Kilograms,Total,10,Total,NA,NA,NA
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-8,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Laurie Weitkamp,2022-03-01,1.523,Kilograms,Total,2,Total,NA,NA,NA
IYS2022-Shimada-4-3-Trawl,IYS2022-Shimada-4-3-Trawl-5,Sockeye salmon,Oncorhynchus nerka,species,Immature,Sockeye salmon,Jim Murphy,2022-02-10,7.36,Kilograms,Total,12,Total,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-9,Squid unident.,Oegopsida,order,juvenile,squid,Alicia Billings,2022-02-21,0.032,Kilograms,Total,8,Total,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-10,Staurophora mertensii,Staurophora mertensii,species,NA,cross jellyfish,Alicia Billings,2022-02-21,0.114,Kilograms,Total,3,Total,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-11,Threespine stickleback,Gasterosteus aculeatus,species,adult,Threespine stickleback,Alicia Billings,2022-02-21,0.005,Kilograms,Total,2,Total,NA,NA,NA
